Time (s),Voltage (mV),Lead
0.16803360672134426,0.8214842981239278,Lead III
0.17003400680136027,0.7405119329032593,Lead III
0.17203440688137628,0.6486976156612377,Lead III
0.17403480696139229,0.6753087475619081,Lead III
0.1760352070414083,0.6317965981591349,Lead III
0.17803560712142427,0.691925168337969,Lead III
0.18003600720144028,0.5321019747509779,Lead III
0.1820364072814563,0.5392169398128549,Lead III
0.1840368073614723,0.42795984216889876,Lead III
0.1860372074414883,0.3651325197050515,Lead III
0.1880376075215043,0.24921237717353656,Lead III
0.19003800760152031,0.19414931064761692,Lead III
0.1920384076815363,0.2544119029072029,Lead III
0.1940388077615523,0.17405291955592347,Lead III
0.1960392078415683,0.22028644249620857,Lead III
0.19803960792158432,0.1978058160982577,Lead III
0.20004000800160032,0.35644435133201785,Lead III
0.20204040808161633,0.39447241337615335,Lead III
0.20404080816163234,0.6062976182209849,Lead III
0.20604120824164834,0.7713229837724157,Lead III
0.20804160832166432,1.012316542145717,Lead III
0.21004200840168033,1.2307600930043536,Lead III
0.21204240848169634,1.5115978940424533,Lead III
0.21404280856171234,1.628796762329224,Lead III
0.21604320864172835,1.7938106487055225,Lead III
0.21804360872174436,2.047112174827505,Lead III
0.22004400880176037,2.0681497596916056,Lead III
0.22204440888177635,2.04989938375592,Lead III
0.22404480896179235,2.075719119875345,Lead III
0.22604520904180836,1.940513758567748,Lead III
0.22804560912182437,1.8357566727742864,Lead III
0.23004600920184037,1.6318830682547694,Lead III
0.23204640928185638,1.4402663388514412,Lead III
0.2340468093618724,1.2151403718383955,Lead III
0.23604720944188837,1.1138277492105129,Lead III
0.23804760952190437,0.9230189264655997,Lead III
0.24004800960192038,0.781186039179669,Lead III
0.2420484096819364,0.5576506565072782,Lead III
0.2440488097619524,0.5590966175705141,Lead III
0.2460492098419684,0.5173233872869125,Lead III
0.2480496099219844,0.5076388913972036,Lead III
0.2500500100020004,0.5212434142877382,Lead III
0.2520504100820164,0.4958888734129968,Lead III
0.2540508101620324,0.2967506880591746,Lead III
0.2560512102420484,0.5487032412649877,Lead III
0.2580516103220644,0.5358178327014125,Lead III
0.2600520104020804,0.5726424686115845,Lead III
0.26205241048209643,0.599967781519288,Lead III
0.26405281056211244,0.6792363559536218,Lead III
0.26605321064212845,0.6705101630337474,Lead III
0.26805361072214445,0.6967359799232825,Lead III
0.27005401080216046,0.9896780731725812,Lead III
0.2720544108821764,0.9908631573008088,Lead III
0.2740548109621924,0.9102412925526506,Lead III
0.2760552110422084,0.9162781651886385,Lead III
0.27805561112222443,1.0601872274907012,Lead III
0.28005601120224044,1.027836638429375,Lead III
0.28205641128225645,1.099142205515542,Lead III
0.28405681136227245,1.0309819593690606,Lead III
0.28605721144228846,1.0225879285715094,Lead III
0.28805761152230447,1.1177300061121673,Lead III
0.2900580116023205,0.9735933694960889,Lead III
0.2920584116823365,1.0396766188817048,Lead III
0.2940588117623525,1.0738532609510623,Lead III
0.2960592118423685,1.0491473104701747,Lead III
0.2980596119223845,1.0758086878952668,Lead III
0.30006001200240046,1.124659277966005,Lead III
0.30206041208241646,1.1321943546699118,Lead III
0.30406081216243247,1.1209163307157426,Lead III
0.3060612122424485,1.2325558983647722,Lead III
0.3080616123224645,1.144460271026182,Lead III
0.3100620124024805,1.1806643691872525,Lead III
0.3120624124824965,1.0541858136309352,Lead III
0.3140628125625125,1.0827698426214327,Lead III
0.3160632126425285,1.206635028586318,Lead III
0.3180636127225445,1.069496069870472,Lead III
0.3200640128025605,1.0794598733796534,Lead III
0.32206441288257653,1.3134470695736087,Lead III
0.32406481296259254,1.1156284522516935,Lead III
0.32606521304260855,1.1248595087315807,Lead III
0.3280656131226245,1.1157245363434403,Lead III
0.3300660132026405,1.1949008697310735,Lead III
0.3320664132826565,1.1896832285651366,Lead III
0.3340668133626725,1.1778773748042746,Lead III
0.33606721344268853,1.2765058657222137,Lead III
0.33806761352270454,1.2418859950776462,Lead III
0.34006801360272054,1.265896762852246,Lead III
0.34206841368273655,1.2033092269706371,Lead III
0.34406881376275256,1.3516140766658866,Lead III
0.34606921384276856,1.2955333602060783,Lead III
0.34806961392278457,1.222728650084398,Lead III
0.3500700140028006,1.154097013488796,Lead III
0.3520704140828166,1.2222263125943706,Lead III
0.3540708141628326,1.1780552303975447,Lead III
0.35607121424284854,1.2128429652414674,Lead III
0.35807161432286455,1.2434066304101752,Lead III
0.36007201440288056,1.1088132410868827,Lead III
0.36207241448289657,1.165787480829326,Lead III
0.3640728145629126,1.128815795591753,Lead III
0.3660732146429286,1.1281996104952419,Lead III
0.3680736147229446,0.9813038893348647,Lead III
0.3700740148029606,1.0260619557474069,Lead III
0.3720744148829766,1.0917454687525041,Lead III
0.3740748149629926,0.9659656832992322,Lead III
0.3760752150430086,0.9886282568158437,Lead III
0.3780756151230246,1.0030914152225143,Lead III
0.38007601520304063,0.9634594977156825,Lead III
0.38207641528305664,0.9394570429922592,Lead III
0.3840768153630726,0.8846826967531619,Lead III
0.3860772154430886,0.7898154082297388,Lead III
0.3880776155231046,0.7855886942468924,Lead III
0.3900780156031206,0.8457979918982993,Lead III
0.3920784156831366,0.744782646779586,Lead III
0.3940788157631526,0.8309830850577089,Lead III
0.39607921584316863,0.7118591133594713,Lead III
0.39807961592318464,0.79254407390469,Lead III
0.40008001600320064,0.6917614818439135,Lead III
0.40208041608321665,0.7534963776098956,Lead III
0.40408081616323266,0.6507635106662746,Lead III
0.40608121624324867,0.578776648301213,Lead III
0.4080816163232647,0.5181976918327006,Lead III
0.4100820164032807,0.685656917769744,Lead III
0.4120824164832967,0.5904457737895049,Lead III
0.41408281656331264,0.5910758875153692,Lead III
0.41608321664332865,0.534666260580429,Lead III
0.41808361672334465,0.41095693034503006,Lead III
0.42008401680336066,0.5403231516002681,Lead III
0.42208441688337667,0.48452232363865827,Lead III
0.4240848169633927,0.36422542909935335,Lead III
0.4260852170434087,0.41314098376558256,Lead III
0.4280856171234247,0.43527628724449074,Lead III
0.4300860172034407,0.3681606404638948,Lead III
0.4320864172834567,0.4734543077826272,Lead III
0.4340868173634727,0.4673322175539363,Lead III
0.4360872174434887,0.40737008608148517,Lead III
0.4380876175235047,0.3046606901054185,Lead III
0.44008801760352073,0.30953853801566067,Lead III
0.4420884176835367,0.3415535878879654,Lead III
0.4440888177635527,0.42031747158361094,Lead III
0.4460892178435687,0.31958251316967784,Lead III
0.4480896179235847,0.3847533372798675,Lead III
0.4500900180036007,0.3026330067294677,Lead III
0.4520904180836167,0.3190636577930589,Lead III
0.4540908181636327,0.24471568743250083,Lead III
0.45609121824364873,0.2844276862116458,Lead III
0.45809161832366474,0.2548882724024014,Lead III
0.46009201840368075,0.1950300857436764,Lead III
0.46209241848369675,0.2057707703596694,Lead III
0.46409281856371276,0.2588449788709113,Lead III
0.46609321864372877,0.18846860906558716,Lead III
0.4680936187237448,0.1696790556945758,Lead III
0.4700940188037607,0.144384840651437,Lead III
0.47209441888377673,0.05783916234601169,Lead III
0.47409481896379274,0.18375838435423242,Lead III
0.47609521904380875,0.15452005053734635,Lead III
0.47809561912382476,0.09467168061523577,Lead III
0.48009601920384076,0.07460548282127859,Lead III
0.48209641928385677,0.1367534414697255,Lead III
0.4840968193638728,0.11719766746523938,Lead III
0.4860972194438888,0.11559530676714358,Lead III
0.4880976195239048,0.04507348508132991,Lead III
0.4900980196039208,0.044856290938928664,Lead III
0.4920984196839368,0.07611792485420885,Lead III
0.4940988197639528,-0.01281099242098653,Lead III
0.4960992198439688,0.01611977746317995,Lead III
0.49809961992398477,-0.03238521589254731,Lead III
0.5001000200040008,0.011709069672414524,Lead III
0.5021004200840168,0.01993636515304602,Lead III
0.5041008201640328,-0.035233670061916335,Lead III
0.5061012202440488,0.021880970324895027,Lead III
0.5081016203240648,-0.08954700358106514,Lead III
0.5101020204040808,-0.028266081249947256,Lead III
0.5121024204840968,-0.05245659729787723,Lead III
0.5141028205641128,-0.07168912568106096,Lead III
0.5161032206441288,-0.08500955520477156,Lead III
0.5181036207241448,-0.1365693910845272,Lead III
0.5201040208041608,-0.1117337543896378,Lead III
0.5221044208841769,-0.21647402386428813,Lead III
0.5241048209641929,-0.16720953092777213,Lead III
0.5261052210442089,-0.1947277196727041,Lead III
0.5281056211242249,-0.15059242068569917,Lead III
0.5301060212042409,-0.13004031362503873,Lead III
0.5321064212842569,-0.2520461304342251,Lead III
0.5341068213642729,-0.2537376285701647,Lead III
0.5361072214442889,-0.26879802775143413,Lead III
0.5381076215243049,-0.21578959822727195,Lead III
0.5401080216043209,-0.15246352377705558,Lead III
0.5421084216843368,-0.21645302410228054,Lead III
0.5441088217643528,-0.2610033148125888,Lead III
0.5461092218443688,-0.2400701803628815,Lead III
0.5481096219243848,-0.3338799284795944,Lead III
0.5501100220044008,-0.2906736196548111,Lead III
0.5521104220844169,-0.3156545982392749,Lead III
0.5541108221644329,-0.3766668509076863,Lead III
0.5561112222444489,-0.32431071166546765,Lead III
0.5581116223244649,-0.37889135329007095,Lead III
0.5601120224044809,-0.3510741552806598,Lead III
0.5621124224844969,-0.3704642137530989,Lead III
0.5641128225645129,-0.3969508286107563,Lead III
0.5661132226445289,-0.36060733175989157,Lead III
0.5681136227245449,-0.4540312280788434,Lead III
0.5701140228045609,-0.4036126544430359,Lead III
0.5721144228845769,-0.532528965023619,Lead III
0.5741148229645929,-0.47082758061037583,Lead III
0.5761152230446089,-0.41545157659181253,Lead III
0.5781156231246249,-0.523789884813568,Lead III
0.580116023204641,-0.46165481127631197,Lead III
0.582116423284657,-0.5390549578643906,Lead III
0.584116823364673,-0.5053433932343635,Lead III
0.586117223444689,-0.5742206319671587,Lead III
0.588117623524705,-0.5719394745736628,Lead III
0.590118023604721,-0.5917567629965145,Lead III
0.592118423684737,-0.461049714659992,Lead III
0.594118823764753,-0.5821473909900194,Lead III
0.596119223844769,-0.5779888771484238,Lead III
0.5981196239247849,-0.5274338271513898,Lead III
0.6001200240048009,-0.5444595098324173,Lead III
0.6021204240848169,-0.6144274703904755,Lead III
0.6041208241648329,-0.5683688287823164,Lead III
0.6061212242448489,-0.5660025508356002,Lead III
0.6081216243248649,-0.6032692508134598,Lead III
0.610122024404881,-0.5887318661085862,Lead III
0.612122424484897,-0.5468916355668305,Lead III
0.614122824564913,-0.633181106383372,Lead III
0.616123224644929,-0.7100947107101486,Lead III
0.618123624724945,-0.6609231654695059,Lead III
0.620124024804961,-0.6386915635076348,Lead III
0.622124424884977,-0.6339599927682538,Lead III
0.624124824964993,-0.6786597206245765,Lead III
0.626125225045009,-0.6987317014093067,Lead III
0.628125625125025,-0.7664977717960065,Lead III
0.630126025205041,-0.7946508349449173,Lead III
0.632126425285057,-0.76999367350365,Lead III
0.634126825365073,-0.684855736059206,Lead III
0.636127225445089,-0.7049959607921568,Lead III
0.638127625525105,-0.8229464444451003,Lead III
0.640128025605121,-0.8538733539591836,Lead III
0.6421284256851371,-0.8207614648729907,Lead III
0.6441288257651531,-0.7319436518626719,Lead III
0.6461292258451691,-0.7572849495124943,Lead III
0.6481296259251851,-0.7598060666074846,Lead III
0.6501300260052011,-0.9578545820778084,Lead III
0.6521304260852171,-0.789980410260189,Lead III
0.6541308261652331,-0.8895582149579315,Lead III
0.656131226245249,-0.8790264889400742,Lead III
0.658131626325265,-0.8485734802517686,Lead III
0.660132026405281,-0.7417651836765167,Lead III
0.662132426485297,-0.8266999546570065,Lead III
0.664132826565313,-0.8432590403820001,Lead III
0.666133226645329,-0.8520021892757809,Lead III
0.668133626725345,-0.8702398765887018,Lead III
0.670134026805361,-0.8549346123958336,Lead III
0.6721344268853771,-0.9468850402469405,Lead III
0.6741348269653931,-0.8812697698440777,Lead III
0.6761352270454091,-0.9194755676663553,Lead III
0.6781356271254251,-0.915837980772825,Lead III
0.6801360272054411,-0.9266439605577002,Lead III
0.6821364272854571,-0.9634732504509035,Lead III
0.6841368273654731,-0.9485135320324831,Lead III
0.6861372274454891,-0.9251002560598725,Lead III
0.6881376275255051,-0.8600026669090609,Lead III
0.6901380276055211,-0.8391072753253319,Lead III
0.6921384276855371,-0.9624717242727254,Lead III
0.6941388277655531,-0.9845864543743963,Lead III
0.6961392278455691,-0.9575637916501759,Lead III
0.6981396279255851,-0.978315836333001,Lead III
0.7001400280056012,-0.9938251123846236,Lead III
0.7021404280856172,-1.0255839602412928,Lead III
0.7041408281656332,-1.0155866796102495,Lead III
0.7061412282456492,-1.0411483960271088,Lead III
0.7081416283256652,-0.9912192682452021,Lead III
0.7101420284056812,-0.9740459031383524,Lead III
0.7121424284856971,-1.0535621603653589,Lead III
0.7141428285657131,-0.8745943647559618,Lead III
0.7161432286457291,-0.9970818354082693,Lead III
0.7181436287257451,-0.978510023212272,Lead III
0.7201440288057611,-1.0213469092695036,Lead III
0.7221444288857771,-0.9045170753226532,Lead III
0.7241448289657931,-0.9790825537142727,Lead III
0.7261452290458091,-0.9798014011021522,Lead III
0.7281456291258251,-1.071419124345707,Lead III
0.7301460292058412,-0.9647954198684962,Lead III
0.7321464292858572,-0.9148475810235764,Lead III
0.7341468293658732,-0.893535844492812,Lead III
0.7361472294458892,-1.042399456485104,Lead III
0.7381476295259052,-0.9448360449119027,Lead III
0.7401480296059212,-1.037232326209525,Lead III
0.7421484296859372,-0.9740820684548466,Lead III
0.7441488297659532,-0.9835433905736526,Lead III
0.7461492298459692,-0.8983329689091902,Lead III
0.7481496299259852,-0.9371152156196462,Lead III
0.7501500300060012,-1.0676185349434675,Lead III
0.7521504300860172,-1.0760516328048382,Lead III
0.7541508301660332,-0.9550818572207597,Lead III
0.7561512302460492,-0.8907000428956219,Lead III
0.7581516303260653,-0.9772513363952716,Lead III
0.7601520304060813,-1.0174296542785575,Lead III
0.7621524304860973,-1.0566861572318653,Lead III
0.7641528305661133,-1.005383301261863,Lead III
0.7661532306461293,-0.980899567207927,Lead III
0.7681536307261452,-1.0818282288718288,Lead III
0.7701540308061612,-0.9482299198622601,Lead III
0.7721544308861772,-0.9971695785023792,Lead III
0.7741548309661932,-1.0325831808364252,Lead III
0.7761552310462092,-0.9486214344095383,Lead III
0.7781556311262252,-1.0346487562587392,Lead III
0.7801560312062412,-0.9274157830662886,Lead III
0.7821564312862572,-0.9425136347071461,Lead III
0.7841568313662732,-1.0056923423702357,Lead III
0.7861572314462892,-0.9983377309484847,Lead III
0.7881576315263052,-1.0212239060895607,Lead III
0.7901580316063213,-1.0035634567073815,Lead III
0.7921584316863373,-1.0026223003149537,Lead III
0.7941588317663533,-1.0209359927883086,Lead III
0.7961592318463693,-0.9637482258902803,Lead III
0.7981596319263853,-0.9746042071083875,Lead III
0.8001600320064013,-0.9214659644908448,Lead III
0.8021604320864173,-0.9189633047084731,Lead III
0.8041608321664333,-0.976242137947379,Lead III
0.8061612322464493,-1.0507183714494206,Lead III
0.8081616323264653,-0.8564522699077254,Lead III
0.8101620324064813,-0.967391874054417,Lead III
0.8121624324864973,-0.9317423541363201,Lead III
0.8141628325665133,-0.9155674316156815,Lead III
0.8161632326465293,-0.9029571957733807,Lead III
0.8181636327265454,-0.9838582604386149,Lead III
0.8201640328065614,-0.8197342596967859,Lead III
0.8221644328865774,-0.8555922621327542,Lead III
0.8241648329665934,-0.9136270257039513,Lead III
0.8261652330466093,-0.8267963540202556,Lead III
0.8281656331266253,-0.9135837759749018,Lead III
0.8301660332066413,-0.9522045473609425,Lead III
0.8321664332866573,-0.8596399544716802,Lead III
0.8341668333666733,-0.8719023856880332,Lead III
0.8361672334466893,-0.8473273015677371,Lead III
0.8381676335267053,-0.8813200971391851,Lead III
0.8401680336067213,-0.839199402962294,Lead III
0.8421684336867373,-0.8830628053928762,Lead III
0.8441688337667533,-0.7954493850541065,Lead III
0.8461692338467693,-0.8202102171303558,Lead III
0.8481696339267853,-0.835221067591089,Lead III
0.8501700340068014,-0.7099985792996009,Lead III
0.8521704340868174,-0.8109996471928299,Lead III
0.8541708341668334,-0.8060052333896115,Lead III
0.8561712342468494,-0.781423878856381,Lead III
0.8581716343268654,-0.7343239973912045,Lead III
0.8601720344068814,-0.8125934335765768,Lead III
0.8621724344868974,-0.7588941650294085,Lead III
0.8641728345669134,-0.7117116217513599,Lead III
0.8661732346469294,-0.7939036636880139,Lead III
0.8681736347269454,-0.707056398856113,Lead III
0.8701740348069614,-0.6212915271681779,Lead III
0.8721744348869774,-0.7483465225459773,Lead III
0.8741748349669934,-0.6935863041360756,Lead III
0.8761752350470094,-0.770233805292893,Lead III
0.8781756351270255,-0.6764906732533632,Lead III
0.8801760352070415,-0.6977367293505305,Lead III
0.8821764352870574,-0.6881201232970496,Lead III
0.8841768353670734,-0.6230556871004506,Lead III
0.8861772354470894,-0.6610357844000206,Lead III
0.8881776355271054,-0.581727557620471,Lead III
0.8901780356071214,-0.6070007741189323,Lead III
0.8921784356871374,-0.683273443284923,Lead III
0.8941788357671534,-0.6365476515544101,Lead III
0.8961792358471694,-0.5759761617198049,Lead III
0.8981796359271854,-0.6432021306825166,Lead III
0.9001800360072014,-0.634669405389158,Lead III
0.9021804360872174,-0.5079256406690742,Lead III
0.9041808361672334,-0.5071418828257358,Lead III
0.9061812362472494,-0.44845558446180683,Lead III
0.9081816363272655,-0.47264187472522345,Lead III
0.9101820364072815,-0.5297434163346533,Lead III
0.9121824364872975,-0.5499059338875636,Lead III
0.9141828365673135,-0.5662997580457645,Lead III
0.9161832366473295,-0.44858959764493045,Lead III
0.9181836367273455,-0.3661041930171949,Lead III
0.9201840368073615,-0.368663695661464,Lead III
0.9221844368873775,-0.4367430791862632,Lead III
0.9241848369673935,-0.4656031202438663,Lead III
0.9261852370474095,-0.32542014162221444,Lead III
0.9281856371274255,-0.4262969792128292,Lead III
0.9301860372074415,-0.37368593766682723,Lead III
0.9321864372874575,-0.3941012456417396,Lead III
0.9341868373674735,-0.3361464493089627,Lead III
0.9361872374474896,-0.40717749824549443,Lead III
0.9381876375275056,-0.3522858514192802,Lead III
0.9401880376075215,-0.38579426979296816,Lead III
0.9421884376875375,-0.4027289563376326,Lead III
0.9441888377675535,-0.28092780516547944,Lead III
0.9461892378475695,-0.2841508405170012,Lead III
0.9481896379275855,-0.34636443497482233,Lead III
0.9501900380076015,-0.2537544713785206,Lead III
0.9521904380876175,-0.31396654789115536,Lead III
0.9541908381676335,-0.20090342800858146,Lead III
0.9561912382476495,-0.28114588666387946,Lead III
0.9581916383276655,-0.30280066779067794,Lead III
0.9601920384076815,-0.29637630380470176,Lead III
0.9621924384876975,-0.2185627723136452,Lead III
0.9641928385677135,-0.19670105617559197,Lead III
0.9661932386477295,-0.13001319153670135,Lead III
0.9681936387277456,-0.19542939702365356,Lead III
0.9701940388077616,-0.16432335646879032,Lead III
0.9721944388877776,-0.17208060341723302,Lead III
0.9741948389677936,-0.18548929048715235,Lead III
0.9761952390478096,-0.15480235115282068,Lead III
0.9781956391278256,-0.13789782773247788,Lead III
0.9801960392078416,-0.09286240780470259,Lead III
0.9821964392878576,-0.11425882802481531,Lead III
0.9841968393678736,-0.14501222724246132,Lead III
0.9861972394478896,-0.16250676704723838,Lead III
0.9881976395279056,-0.018128964250238654,Lead III
0.9901980396079216,0.0030334224817582106,Lead III
0.9921984396879376,-0.05334242418021015,Lead III
0.9941988397679536,-0.05050366160913088,Lead III
0.9961992398479695,-0.0032744432120000236,Lead III
0.9981996399279855,0.009085624162369388,Lead III
1.0002000400080016,-0.019164321445408035,Lead III
1.0022004400880176,0.0565975335928827,Lead III
1.0042008401680336,0.0735699803656574,Lead III
1.0062012402480496,0.029776415990446135,Lead III
1.0082016403280656,0.05421702871399316,Lead III
1.0102020404080816,0.06111366263545541,Lead III
1.0122024404880976,0.12811728557920046,Lead III
1.0142028405681136,0.07494225174803962,Lead III
1.0162032406481296,0.12670399711219454,Lead III
1.0182036407281456,0.08980022929280411,Lead III
1.0202040408081616,0.12732250001041945,Lead III
1.0222044408881776,0.061634769726889235,Lead III
1.0242048409681936,0.255892499667317,Lead III
1.0262052410482096,0.13016841226522402,Lead III
1.0282056411282257,0.23520532684787046,Lead III
1.0302060412082417,0.30253990318358076,Lead III
1.0322064412882577,0.22659487676786233,Lead III
1.0342068413682737,0.3236590012299686,Lead III
1.0362072414482897,0.19128986893031555,Lead III
1.0382076415283057,0.20291323579859244,Lead III
1.0402080416083217,0.24587603582574488,Lead III
1.0422084416883377,0.30905264630486284,Lead III
1.0442088417683537,0.2770063984194308,Lead III
1.0462092418483697,0.28667732832339266,Lead III
1.0482096419283857,0.3449885602599675,Lead III
1.0502100420084017,0.2107263568758119,Lead III
1.0522104420884177,0.2792355153425277,Lead III
1.0542108421684337,0.3420565684327265,Lead III
1.0562112422484498,0.3657655619069919,Lead III
1.0582116423284658,0.4215773052833115,Lead III
1.0602120424084818,0.48099278684691565,Lead III
1.0622124424884978,0.4354791281046939,Lead III
1.0642128425685138,0.5392537122495968,Lead III
1.0662132426485298,0.4199270627308736,Lead III
1.0682136427285458,0.46234562294650683,Lead III
1.0702140428085618,0.5115116672717329,Lead III
1.0722144428885778,0.5060403858982468,Lead III
1.0742148429685938,0.5150674869301423,Lead III
1.0762152430486098,0.5949344761071633,Lead III
1.0782156431286258,0.6147802724260244,Lead III
1.0802160432086418,0.6036765986889672,Lead III
1.0822164432886576,0.6676600052781017,Lead III
1.0842168433686736,0.6810912428048609,Lead III
1.0862172434486896,0.6739644473256301,Lead III
1.0882176435287056,0.7523730787271413,Lead III
1.0902180436087217,0.6816985397054509,Lead III
1.0922184436887377,0.7579391615243458,Lead III
1.0942188437687537,0.7609925858031726,Lead III
1.0962192438487697,0.8426378310586318,Lead III
1.0982196439287857,0.7712770005146794,Lead III
1.1002200440088017,0.8378317760262651,Lead III
1.1022204440888177,0.7962488795029395,Lead III
1.1042208441688337,0.8076756695406996,Lead III
1.1062212442488497,0.9247847270124241,Lead III
1.1082216443288657,0.8714795331917966,Lead III
1.1102220444088817,0.8105362928183933,Lead III
1.1122224444888977,0.7846065611643102,Lead III
1.1142228445689137,0.8810000770161216,Lead III
1.1162232446489297,0.8539779931221896,Lead III
1.1182236447289458,0.7668667211279216,Lead III
1.1202240448089618,0.8406241802098338,Lead III
1.1222244448889778,0.8072893716926622,Lead III
1.1242248449689938,0.813548778259237,Lead III
1.1262252450490098,0.7947041079703832,Lead III
1.1282256451290258,0.8057255351538677,Lead III
1.1302260452090418,0.8300009929814897,Lead III
1.1322264452890578,0.7994670128761924,Lead III
1.1342268453690738,0.7191390655005188,Lead III
1.1362272454490898,0.8688814337359526,Lead III
1.1382276455291058,0.7877889228992209,Lead III
1.1402280456091218,0.8340996114122577,Lead III
1.1422284456891378,0.8523710764936925,Lead III
1.1442288457691538,0.8947886065627076,Lead III
1.1462292458491699,0.8631525099169215,Lead III
1.1482296459291859,0.8300906703039987,Lead III
1.1502300460092019,0.8559455322077454,Lead III
1.1522304460892179,0.8063837794804837,Lead III
1.1542308461692339,0.8333010784666794,Lead III
1.1562312462492499,0.8635996433150467,Lead III
1.158231646329266,0.81582521654456,Lead III
1.160232046409282,0.7878689222844376,Lead III
1.162232446489298,0.7734461954082459,Lead III
1.164232846569314,0.7250916005475058,Lead III
1.16623324664933,0.775481166272311,Lead III
1.168233646729346,0.693575360363493,Lead III
1.170234046809362,0.7896097353973466,Lead III
1.172234446889378,0.78018086305161,Lead III
1.174234846969394,0.7082814581744967,Lead III
1.17623524704941,0.5732960216288085,Lead III
1.178235647129426,0.6098501170276822,Lead III
1.180236047209442,0.5550514790071546,Lead III
1.182236447289458,0.4909776385008334,Lead III
1.184236847369474,0.45664655407868715,Lead III
1.18623724744949,0.29670426593373916,Lead III
1.188237647529506,0.30519050185604774,Lead III
1.190238047609522,0.33646056010445213,Lead III
1.192238447689538,0.27154326877552437,Lead III
1.194238847769554,0.2215330647861087,Lead III
1.1962392478495698,0.24617481280219153,Lead III
1.1982396479295858,0.3015896637977816,Lead III
1.2002400480096018,0.3932889169161248,Lead III
