X;Y;Value
0,628143088;3,255476981;-3,384909769
-3,611649973;3,609061519;-2,794404014
2,407563108;2,447810705;-6,053149938
-4,450772365;2,299380922;-3,7193455
-3,271579547;-2,952767556;-2,828791253
-1,965471729;2,783001115;2,820775418
-2,380972203;5,47915134;3,196687485
3,073135596;1,778883814;1,123726615
-2,89514392;3,112886422;0,665628377
-2,21723359;3,983756555;1,818553321
3,2555218;1,558126423;1,620316646
-4,064588858;2,408922753;3,437402004
-2,703354006;3,156275195;2,929788655
-3,965099411;-3,786766691;1,310831526
-4,690287289;4,823878206;-3,485045316
-2,728330855;-2,657165962;3,520894403
-4,589783455;4,009893245;1,515709271
3,600826736;2,365556969;4,103758773
-4,543145643;1,85288626;3,700984386
3,34625912;3,432395864;-3,96828236
3,76859174;-3,839382846;-4,651428423
-0,951825676;-3,055690873;3,283160286
1,33630068;3,645130143;-5,276227644
-2,139256001;1,309128895;3,069061242
-4,007901821;-4,793408593;3,9461501
4,195253104;3,728363337;-1,914918174
2,973939537;-2,090788467;2,969099708
0,099741296;3,868270586;3,046226718
4,217613995;1,841127414;1,561086
3,881111819;4,139973003;-3,233935367
3,825489512;1,3288468;2,257256657
-3,280421072;-3,02070919;3,571220367
-2,881303293;-1,808457195;-1,894523466
-3,421104166;-2,803356653;3,153197326
-2,502264104;2,741117848;-0,021965137
3,495812036;2,135266882;2,708642261
6,139813732;-3,220689934;1,347925393
3,089463548;3,530026713;2,990093828
3,961897389;-0,959026704;4,203267089
2,401138256;-3,75448375;2,978308516
-3,148899205;-2,07559403;1,198434315
-2,762118069;-1,850054072;2,25632978
4,414481589;-2,436952621;3,111945719
-2,657525164;1,918490579;2,652840168
-1,359083207;0,508854113;2,909605855
3,337471191;-4,326327444;-2,237970203
-2,735438382;-3,125794851;-3,362234021
2,096099538;-4,223102007;-2,972061738
1,640810533;3,84845193;-4,118155322
-0,079113335;-4,341201846;-2,830357182
-3,944523178;-1,595998775;-1,244550738
3,393882264;3,18119287;-2,624473159
2,701564242;-3,319258285;3,18523632
3,517932978;5,38574344;-4,545300937
3,387029961;0,774682069;5,024066106
-2,288846929;1,791257394;3,342125527
1,542498401;-2,886291439;-1,417694869
-4,049036647;-2,519390575;2,968483537
3,133878694;2,732239827;-3,143933474
4,958603779;2,449055377;-2,422773701
-0,741109449;-1,942740909;2,042367068
-2,624109217;3,514077157;4,168048707
-2,551191525;-2,326847684;3,303292722
-4,521545156;-4,554029489;3,480142983
-3,647854529;3,207274412;2,600836589
3,967898462;4,361734167;2,55886242
2,286753372;4,688469114;3,81554357
3,671885508;4,001227948;1,915997337
4,051833366;3,097855677;4,01473026
2,876282227;2,013006596;-1,645137571
3,944606804;2,863466773;-2,841110784
-1,761050297;-3,469080922;-4,710823634
-3,470916685;-2,804814618;3,497946706
-4,69964338;2,369442893;2,563677067
-3,274869789;3,237158732;-1,277122266
5,224562323;-2,626569864;-2,080644207
4,343435707;-3,828356239;-2,631912375
-3,607300027;2,634772215;3,646161763
-2,130215232;2,834876575;-2,51670774
2,268202438;-0,623588676;2,465811967
2,442547815;-3,003009949;-3,631863415
-3,39974842;-5,262327329;-2,227167335
1,373412773;-3,05452287;4,308003893
-2,898985661;-1,443046944;-2,506325744
-5,199381035;-4,084420306;-3,318552201
-5,013642056;-3,314408071;-2,69706656
3,758604057;3,120399445;1,229979111
-3,168815169;-3,161496378;2,731139486
2,222751155;1,985903417;-3,802668829
-4,106374141;-0,861208985;4,379723851
-4,298631284;3,31013216;-4,261132646
-3,104206883;4,523956369;-3,578173455
3,750903954;3,469752908;-4,13141394
-2,575730486;-2,83092387;-3,980181208
-3,111922897;1,420881618;1,860003394
1,521918956;2,650210609;-3,04290679
-3,830010219;4,22367198;5,229200806
-2,396316053;2,946309219;-1,691143063
3,582894094;-5,632296353;-1,315625185
2,798494715;3,016578505;1,263057277
2,428568785;2,86895426;-2,637568746
-3,561325906;3,340753092;-3,724550661
3,611848073;2,277913916;-1,399505083
-2,763062177;3,759859431;2,216977742
-3,862432374;-3,007678923;-2,317172536
-5,284369798;-4,28968916;1,636881198
-2,288335656;3,747442055;3,455776715
-2,399174189;-3,852447198;-4,653753859
3,054782942;3,246980622;-2,001290289
2,510986555;-5,206832502;1,312322494
-3,132860066;2,546264846;-3,46520717
-3,836090014;3,387615017;-2,406269847
3,886426705;2,14027323;1,908795639
1,643403002;-1,536755372;3,210234229
1,619127576;2,60058449;4,840961964
-3,491779154;-2,481497603;4,461543085
1,825960571;4,936532966;-0,735879295
2,017999048;-3,492217223;2,634895353
-3,420719305;-3,920002317;0,819825928
4,755019411;4,634787146;-4,51072593
-2,666298028;3,254634586;2,57248925
2,132339159;-3,190967939;-2,072080225
2,247307374;-3,010768391;4,165814463
-4,341233062;2,463196771;-3,416960804
3,831688814;-3,780003356;3,745926506
2,227916395;2,61449194;-4,52127006
-4,312433073;2,485261121;3,045009854
3,024427912;-5,361221023;-1,840997691
-1,467350266;-3,500596179;-2,957220716
-3,653954542;0,75779129;-2,368082043
-2,40385712;2,710483942;3,588225562
-4,932868404;4,601916543;-2,288299516
-3,207895605;-3,041744281;2,798899825
2,21853699;2,08160757;3,631139777
2,297938524;-0,755682107;4,271430848
-2,317358878;-2,24175585;3,050715255
1,842812405;-1,208939568;-3,945763168
-2,379699196;3,979023725;-1,552282763
2,860259558;-2,445797916;3,968872371
3,14306128;3,321663732;3,464684204
-1,971600358;2,821459476;3,271032601
3,299351743;-1,42172577;-2,498298497
3,977331732;-1,023654378;-3,103876442
-2,638506171;-3,932729575;3,497014321
2,527654791;3,089430464;-3,00027078
3,454131171;2,934953326;-4,929914658
-4,069214823;-1,164980828;4,212210662
3,510807407;3,824964327;4,761592056
3,478369649;-0,792680139;4,919814869
-5,528949603;2,882890557;-4,641948593
-2,451883459;-3,031667915;1,600459266
-4,22404489;4,591208881;2,477894741
1,229331074;3,975629598;5,553862607
2,845795731;2,062035562;4,640374815
3,205785843;3,434508255;-2,678138581
3,498191409;1,397462899;-2,84933744
-5,199996693;-2,203831932;3,472778013
2,723785975;2,566878611;-1,797561045
-1,521541176;4,566096493;3,988957779
-3,231352648;3,13527537;1,744182406
1,156740508;-3,262553846;-2,642496279
2,870545279;-4,632603332;3,317264029
-4,581801075;3,479452116;-2,227837765
-2,126461699;-5,174087506;2,568592994
-3,864577641;-3,20976003;3,840224939
4,129371149;2,981629876;1,423195972
1,943482579;3,975288968;4,149490175
4,671061621;3,15856409;1,975979488
4,5966375;-2,898181191;-0,087054519
-1,773749841;4,613788326;-3,259206115
-2,071544348;3,559516846;-3,745651093
-3,868850562;1,739172022;-2,393788586
-2,173674261;-3,218233451;2,292495653
-1,611263174;2,2145287;1,741374507
-3,2186092;-3,383979757;2,76137612
2,722103372;-3,31216035;-3,019717357
3,615021733;3,663923783;-3,512229875
-2,966272449;-2,867482071;-3,589652532
-2,869039029;0,882609352;5,766853531
-1,563903289;-3,303730944;3,223435518
-1,597372298;-2,719368762;3,543779517
3,260624255;3,435421823;-2,868470161
3,093180503;1,466634905;2,234741189
-3,559007865;1,015528198;3,108701662
-3,150806902;-3,354075568;-3,805885966
-3,455949393;4,226992151;-3,9005385
-3,42337026;-1,066801444;-2,716488614
1,09457261;-3,128164744;-0,86018686
-2,265748817;-3,298857149;2,803405886
4,066932791;1,680940077;-2,497158567
3,327182351;2,920781101;4,046730175
2,718338611;2,867314427;-2,118981205
2,750919885;0,98731413;1,378338913
-3,210032203;2,979493733;-1,859901525
-4,653582016;-3,545374542;-0,993358798
-2,359611381;-2,60757758;-2,560030675
1,999197236;-1,684303868;-2,657245455
2,470870215;-2,657962848;2,21838904
2,023608648;-2,019617688;2,362449858
3,663102767;5,073099394;-1,726767062
3,806576375;-1,663398138;3,372864757
3,732832523;3,326513341;-3,813632123
-3,377327833;2,4775276;-4,000589305
-2,682129496;2,254010305;-1,995845807
3,674854151;-2,775099476;-2,306958304
-2,315167653;3,530968121;3,013887938
-1,609988147;-1,775986126;4,645476325
1,327807799;1,503559725;1,518074918
3,503770224;-2,359663993;-4,252421836
-3,368361735;2,554959009;-0,364413314
2,858819425;1,631445013;-1,379681598
-2,598360207;3,503137555;-2,993498339
-2,941838361;2,697910996;-3,48684473
1,713415066;-5,046277703;2,03137525
-3,767873046;-3,335363978;-3,37968682
-2,726020751;-1,826567878;3,437600548
2,299495618;4,499818826;-2,990400066
-2,771857265;-1,978826467;3,244285016
-0,429418252;2,040121317;2,941241671
2,649780993;-2,534546744;-2,804365158
4,36131319;4,070195002;-3,926351902
2,655879749;-4,499276142;2,630612545
-2,566368707;1,873482929;-3,353296385
-1,079399524;-3,278966997;-3,43031486
5,219345067;2,87199583;3,851846701
4,250350979;4,163247229;1,646517406
-4,22042002;-3,73718555;-2,668828605
2,156228604;2,74630372;2,764854924
1,961144163;2,346509807;5,676164596
-4,131275854;-0,345713432;2,517961445
-1,566864616;-2,482564979;3,659543011
3,503323299;1,138392352;3,062886725
-3,93627873;1,209134452;-3,58935666
-3,25642878;4,140812823;4,221903918
-2,249040868;1,660614065;0,511798669
4,024662563;-1,871513413;3,690927249
1,645771544;-5,599055595;3,669490223
3,371172601;2,882264931;2,188194483
-2,885287549;1,781145464;-1,792072624
2,908214034;2,976397323;-2,624364952
-4,916834255;-4,027475391;4,237147872
-2,878523531;-3,484806919;-2,734609441
-2,636784391;-2,435122334;-4,605183785
-3,820686438;3,984997611;2,173461843
1,18410307;-3,496370271;3,091016162
-3,262945586;2,531353439;3,409274395
-2,554510849;-2,188046104;2,475578826
-2,039657509;2,389654639;-2,678031767
1,656080321;-3,555851817;-2,095196074
-4,088577191;3,242216867;-2,849347173
2,091481406;-5,533000621;2,955824482
2,621290907;3,135362029;-2,625553827
2,64703587;2,32735164;4,096037979
4,653217675;5,410083991;4,226561133
-2,378491172;-3,020851102;-2,908879759
-3,209737681;-4,214042154;-2,91392643
-2,199445613;-2,264174326;5,04871642
1,727076843;4,64695552;3,780524721
-3,611198887;-3,733876391;-2,930189456
2,153852913;-2,954063167;3,882039728
-4,802259736;-3,584766545;2,065967159
2,154224086;-2,733675038;-3,016225675
3,142606373;-4,026596497;4,440375692
-3,283626689;3,372380218;4,19334026
-2,732724582;1,831053424;-3,497602581
-3,634153033;-3,774439033;-3,018676071
-2,270926933;3,826243073;3,410107935
3,700491214;3,223655858;2,165319133
-2,741437002;-4,11426625;3,372925776
2,689928638;-4,052503637;-4,168794822
-1,700082641;3,291354022;2,592009092
-2,886793488;-3,274591811;5,374650063
2,56502778;-3,853499901;3,267568071
-4,825213534;3,848500015;4,20547666
-3,274992183;-2,925771175;2,964951271
-2,858853752;3,686350131;1,678788235
1,457723495;-2,05719578;-2,720662128
-2,877014888;2,646174917;-3,0169501
-2,957685668;3,541158765;-2,567512689
-4,397412948;5,312497037;3,073952414
2,467770098;-1,767564053;-2,050104309
-4,613342368;2,601567193;2,695232882
3,774937721;-2,53136916;-2,784893861
2,080205427;-2,884098449;3,891478549
1,63491999;4,624742795;-0,963580749
4,407696239;2,764214453;2,816836662
-1,07109512;-3,141527408;3,781574947
-1,427038229;-3,627733083;3,208839867
-4,146879134;3,46581692;4,442489225
-3,816504414;2,147559603;1,568069048
3,258329572;-3,779021473;-2,123052224
-4,267906852;1,998493048;-2,808027612
-4,410008617;2,842973285;-2,143871699
-1,841922164;3,879891834;1,204898392
2,292215417;-1,080976577;1,869788226
-3,28617318;1,20580215;-1,246018662
3,701500901;2,900060404;2,793541827
-2,182712488;3,128315208;2,493636833
3,866347893;-3,704629213;3,506285434
-3,63497935;4,05911358;-3,943552709
-4,590286276;-3,811389104;3,69902905
-2,618098841;2,630663517;3,523554245
-3,560486255;4,602247115;-3,227055809
3,211760618;-2,501073959;-0,746819415
-3,417014788;-3,938158626;-3,337386004
3,45355848;3,763657102;3,62081035
-3,734950271;-2,71876706;-3,993993259
-2,448007501;-2,549551566;3,677376413
-1,382639016;2,219078243;-3,46713964
1,773441177;-3,827891329;2,861331999
-2,351419186;-1,876143356;4,697687746
3,818976999;-1,472139799;1,977605436
2,378086506;3,344848508;2,88997177
3,121188597;4,401325714;-3,351309482
-4,482421519;4,735701383;-3,260980487
-2,778956791;1,631309996;3,772728154
2,121404006;4,229384084;-3,198105554
-2,62218807;3,283239477;-2,057569595
-3,510171165;-2,982535194;-3,512503588
-2,939736548;3,630143684;-3,860282159
-3,681183063;-2,688693978;-2,971808797
-2,631242024;-2,503781231;3,882601896
2,999435205;-3,876520603;2,343409755
2,154866695;-3,294323458;2,508009307
-3,110635477;2,445087998;-3,989051397
-4,926468789;2,085597175;-5,426296996
2,73752665;4,302896758;-4,602573731
-4,570888435;4,239809877;3,035533301
-4,601906462;4,212727133;2,134134349
-2,473209994;3,362119023;-3,368287901
-1,660993133;-4,83686793;-1,926948797
2,675112277;-4,624397652;3,117350804
4,709651934;4,029566083;-3,009396774
-2,571972407;-4,453642173;-3,332887713
2,507922679;-2,117051158;4,010728784
-2,928177424;3,646285492;-3,693485514
2,470172848;2,251379638;-1,592422116
-1,951201437;1,876904018;-2,888378408
3,377088602;-3,934660688;1,650822041
2,019473036;3,399946876;2,924820362
3,035042713;-4,239161283;-1,38164492
-3,295457713;-2,537404025;4,269999344
-3,307384975;-4,931717758;2,412291801
-3,308802626;2,120565662;3,504896412
-2,810288997;-2,789782817;3,412656788
3,685300509;-2,72230594;-3,82872226
3,890422382;-2,543322373;-2,849262383
-3,250526279;-2,397216831;-2,165892938
3,875442748;4,563943199;2,063332074
-1,786376339;2,005804871;3,128329577
3,575448499;1,306995381;-2,783118171
3,495055784;2,589131453;-2,995809932
-3,523703861;-3,785563482;2,411918228
-3,912221922;-3,465816645;3,334821667
2,771467679;-3,848667229;0,636544271
-2,281426843;3,343498998;3,244029445
-3,690757005;-5,076428091;-3,137285306
3,480470348;-2,242410383;3,553396197
2,38493106;-4,028999322;2,466984578
-3,890482404;3,587617239;3,905523353
3,7821252;2,288534821;1,919665171
3,41389847;-2,684186163;-3,379735009
-4,655501275;1,58006083;-1,850087563
-3,527562941;-3,456587973;-3,272177616
3,159831627;-2,400098771;4,048541728
2,213528485;1,681862748;-1,783271801
3,22556868;4,81526896;3,550230405
-4,418738794;2,710332894;1,46854205
-3,040341763;-1,755265804;2,858389766
4,022055542;3,242042563;3,89564691
-0,836178146;4,237208764;-3,211488814
2,878536883;3,334440328;2,444274481
2,043548097;2,902014445;-3,730873082
-2,27153785;-2,288075857;-3,101457153
-2,68791384;1,224721442;4,19129821
1,778088055;-3,908779173;-2,84107521
-3,687015483;-3,800753121;5,322370993
2,641545101;-2,025349056;3,347193056
-3,140420983;-3,694271968;-4,116720662
-3,765932776;-3,295337341;-3,54523848
3,10267912;-3,56653094;4,021253047
-3,51678809;-2,54829676;-3,56942376
-3,787406096;1,704179088;-3,129038974
2,168163693;-2,665792754;2,640057247
2,983463764;2,660428169;5,278431687
4,136925468;2,634742261;-3,340732683
3,165801612;-2,06793939;5,477168442
-3,999060178;-2,675885873;2,983072532
3,643717552;1,497637138;2,058011849
2,781967502;3,141176301;2,116299155
-3,829149703;-2,390113073;-3,631241105
-0,709488553;-3,843431321;-4,053749168
0,647979751;-3,652481185;-4,129237217
-3,683338469;1,804244376;-2,711343846
-2,870840609;-2,188144659;-2,851417533
1,684502095;-1,725352892;-3,875575186
-3,282751705;-4,16269552;3,665924928
3,553678479;-3,954399915;2,290576926
-1,44236817;-1,621069432;3,083897273
-2,906642044;-1,363085694;-2,649634164
2,969053236;-2,440224913;1,042083202
2,917167784;-1,557318367;-1,870176953
2,35540909;-4,459149513;-2,744492561
4,278124261;-1,745948492;2,617175087
2,425149999;3,848325259;-1,613168862
-2,892342797;-5,319039472;4,934653253
3,709003063;4,230285168;3,679353817
-2,075481574;-2,958977632;-2,641631808
2,557764193;3,384303598;3,016798007
-4,092766245;-2,365770474;4,212189483
-0,747233553;2,137141445;3,506695183
4,3160944;3,011078773;3,2418859
2,787195559;-5,38662038;-3,322271733
4,262421209;-4,043043532;3,505415096
-2,149118839;1,524100263;-0,553629059
-2,267844742;-3,733138999;3,811907167
-5,427162456;-3,262432838;-2,053979273
-3,275981564;3,099198244;2,113851191
-2,69441558;1,459925141;3,358191617
3,587866409;-2,330613991;-2,448793483
-4,887919269;-2,520508458;-3,298612337
-3,076432661;2,278970684;3,639079271
4,711950568;-4,16141099;3,590636925
3,262378144;-2,648402992;2,139567747
-3,990194701;-3,502490843;-3,781048615
2,171068115;4,433315959;-3,868331217
2,662290887;4,105917865;2,202954696
-2,732362031;3,440111215;-3,109867442
2,164832499;-2,65371831;-4,314398997
-1,870462481;-3,246111547;-2,001675353
2,592339203;2,30956351;2,80172006
-3,789719086;-1,541897867;-2,720848845
-2,320534371;-2,400880152;-3,769870688
2,680434753;-2,558588143;-4,76630506
2,973546244;-1,883525463;2,579478795
3,455565122;3,046778526;-3,825034154
-3,817716744;-3,465317911;3,363262168
-1,946241455;1,839919359;2,89068627
1,699673811;2,893189611;2,445704516
-1,57434129;-3,410679441;-2,795540921
-1,679973654;-2,118756501;3,140280417
-2,926861527;-3,703496988;-3,16630317
2,905409345;3,792165278;-3,066874004
-4,207249621;2,355372866;3,493886204
-1,748425273;5,222750178;4,468442557
-3,233579045;2,444426057;-3,678676677
3,01293206;4,078725731;2,570074701
4,912157561;2,163188728;-3,361050779
-2,671539799;3,742841446;-2,42396712
2,080903739;-3,600256888;-2,884951386
-1,681792889;4,157182164;-1,515182589
2,472867889;-3,596633146;-2,401375055
3,638884115;3,86260639;3,129918223
2,829701742;4,653344073;3,913237986
-4,091815363;1,140529282;-3,511782912
3,220678327;3,939274218;-3,696366526
3,8405964;-2,675586424;3,969833068
2,988680038;3,554197427;3,530886748
2,215153327;3,724823288;-3,176973685
-2,946020441;4,288165978;-3,977450184
4,88823939;3,643547431;-2,246239591
-3,422625979;1,217598239;1,19089062
-4,219277545;-3,455834773;1,174955396
-2,486283509;1,858283176;-3,205839315
2,340591911;-3,427466014;-2,62826705
4,184124055;3,149122966;2,98350935
-3,795431792;2,287860603;3,372168702
2,416739773;3,020472495;-1,70299918
-1,284178756;-3,561638527;2,121782902
2,208367849;4,562567935;2,358073236
1,809336957;-4,179487102;-2,271317568
2,65100165;4,072019897;2,63542262
-2,355947078;-2,378354902;-3,394277947
-2,132451399;2,335842987;3,770695235
1,890323914;3,996102646;-1,576113273
-2,99195575;-2,421229217;-4,976555631
3,624152901;-4,874899898;-4,655405485
-2,008800562;2,606107193;3,410547607
2,471500481;-3,639691386;-3,428244959
-3,227676992;-2,012358105;2,739346248
3,679425293;3,063779906;-0,492034403
0,973248693;-3,445932876;4,099560769
-2,1336382;3,702893514;3,631519605
-2,709868527;-3,829126043;-2,299694374
-1,764805944;3,925413838;3,966061639
1,277150814;-2,335564461;2,233285419
-4,785409911;2,122192753;2,835779324
3,624480696;2,66001091;-3,643701004
2,690724509;-2,336987253;1,565673083
-2,6235252;-2,284031306;0,580205547
-4,146925093;-1,976063763;3,133373372
1,931213625;-2,209259619;2,411648589
2,611502866;4,999375836;-3,137800274
4,368652249;3,608027853;3,883483484
0,840223851;3,90191867;4,907370589
-2,987710761;-2,899614306;-3,443409878
-3,955411283;-3,635733009;-3,289429233
3,327862195;1,22807381;-2,283526696
3,901257385;3,95841268;3,606242151
-2,579465014;4,275995467;-3,462715506
-4,059742009;-3,076892797;-4,193324621
1,872783409;3,751640803;2,257930244
-2,78330599;2,818452503;-4,013538477
-2,210006659;2,871305206;3,677656845
4,313947588;2,569744826;0,957582374
-1,599299082;-2,780890736;-3,932732291
3,414600784;3,433814504;1,906040505
2,212383388;-4,408592436;4,144434489
-3,196824363;2,888343543;2,793692652
-0,970513606;-3,21251529;-1,898951354
-1,097801461;-1,595602264;-4,467339033
-3,881645713;-3,677279248;-1,929708051
3,063284321;3,344653507;1,596100244
