X;Y;Value
0,564599059;0,030004607;0,771975593
-4,350598505;2,458267365;2,181806241
2,388702662;1,439784152;2,095721866
4,388283336;0,916237979;1,037584353
2,940176308;1,584126658;1,318798122
3,179454125;1,333931796;0,56058824
-4,068136629;1,691234871;0,45395475
4,785910032;1,621247894;2,341365249
-2,259456978;1,597101799;0,489870781
-3,42767731;0,355261234;1,369987157
-1,716868025;1,949382997;2,859732696
-2,042696346;2,207109394;2,227193669
3,701421746;1,952733794;1,65446711
-2,620943349;2,314297946;2,175725486
1,207825642;0,208090297;2,138868077
4,340642747;0,374283984;0,454012916
3,272832194;0,323192051;1,589030277
2,757926969;0,162361147;2,113941796
-1,372794272;0,411515384;1,396507897
-2,713801865;1,075133276;1,755566573
3,210944927;1,181761817;0,492907033
-0,637958632;2,162706857;0,609240195
-3,409056657;2,219281077;1,164289937
3,432125466;1,385339376;1,911426897
3,904589222;1,822002831;0,394732952
3,145410977;0,163021915;0,038228986
-3,116914951;1,05498042;0,782920843
2,800997001;2,901097892;1,236183364
-4,574653555;1,515152795;1,136679746
-3,062407976;2,071754364;1,373307668
2,671252498;0,771703399;1,562448469
2,081929706;1,074273353;0,249770417
2,787140628;2,587961696;1,60002433
1,945672236;1,881045938;2,631517009
1,996841691;1,779487217;1,08832399
-4,66779855;2,717444871;1,481398931
-1,979407446;1,212669753;2,246747949
2,69379608;1,777259394;0,328803078
-4,093069515;2,230052083;0,770911317
3,915392767;2,102486149;0,144352949
-3,948990754;0,72033797;0,243421207
4,657998173;1,415331477;2,803225413
2,2650298;0,156223301;2,166070212
2,390682509;0,331344542;0,301830291
-1,121421945;2,574109992;0,244481496
-1,911724554;1,298470496;1,306757571
-3,399830017;1,80829394;2,971883454
2,627132934;2,159239238;1,541803882
3,621368607;1,552089375;2,678876404
-3,836716939;1,058020668;0,683923672
4,745876134;1,84613867;0,588802641
-2,917313614;0,263503925;1,422180349
-2,505745307;1,269334163;1,465306296
-3,412120899;0,974488913;2,929575842
2,705201449;0,832913412;2,768063152
-2,26114153;1,545504996;1,34502242
-3,270529491;1,826828357;1,187161569
2,216226223;1,97532636;0,240739172
2,314073915;0,532005451;1,403265455
4,076251839;0,584611588;2,100894406
-2,135950185;0,331027966;2,328000173
-3,526718917;0,946952868;0,274580526
2,86127429;2,69528099;2,64206117
-2,504244595;1,5459185;0,107471695
2,990821138;2,505618261;0,476886363
-3,282291359;0,450705384;1,510337823
-4,24119803;0,611051891;2,606663703
3,751529271;0,924445738;0,790000885
3,521928281;0,028328781;1,38283975
3,238159983;2,497812907;0,526712945
2,446372272;2,616991777;1,92158114
2,726952932;1,953074964;2,950840024
-4,589534521;1,178053167;1,998167264
-2,137046897;0,668259847;2,363857309
3,494571139;0,355921064;1,978356067
-3,329456419;1,109956888;1,320840309
-3,385709024;1,488004364;2,2016132
4,47818221;2,909068767;0,600732562
3,082319187;2,085621336;0,99185157
2,567286386;0,622129345;2,302005045
-2,300182647;0,034823003;0,517601476
3,230497994;1,14524024;0,380476995
-3,837270526;2,635349079;1,344527952
-3,782307691;1,428259506;2,869244668
3,5043564;0,961346793;0,990211094
2,888401217;1,041918838;0,025070465
-2,829908833;2,511501238;0,370554753
3,498551195;2,731357177;0,980563933
2,670919124;1,034088148;2,46945469
-2,188195404;1,471128754;1,959748648
-2,044892834;0,744297085;1,153169872
-4,359651692;1,423687821;2,649042128
2,419393933;0,583453318;2,074201776
2,131891921;2,087486842;2,639577596
-2,905085583;0,167218806;2,844898065
2,041302372;0,734641613;1,610039768
6,005255385;1,62771083;0,133200068
3,014135526;1,064842277;0,243720563
-2,750401209;0,850736707;0,654345932
2,110005864;1,08510444;2,106535426
2,986636818;1,403859567;2,645137907
4,121371015;0,201103232;2,853229017
4,592466847;0,135271;1,587419851
1,962562108;2,005691631;0,750923895
-3,225947702;0,305124018;1,459045618
-1,907818557;0,045842173;1,627599259
2,026460012;1,910533749;2,81398468
4,43332248;2,494360512;1,36657424
-3,657638504;2,823300443;2,197227119
-1,622015165;2,058477083;2,132186426
-4,352147279;0,801013527;1,03573984
3,988275957;2,629768746;1,462224844
-1,588502914;2,245004889;0,344734544
2,790447891;2,769150974;1,402368761
-5,167808501;1,579659801;2,774028602
3,01045162;2,426219849;0,200075292
-4,083990382;1,730681011;0,889616572
3,512815273;2,486307343;0,085534057
-3,493122017;1,553450405;1,301898406
-2,135127192;1,040080286;1,734285348
-2,753022177;0,797416016;0,986146134
-2,500686662;1,015328408;2,58954209
0,633861257;0,944944404;0,199725427
-1,309011123;2,534707342;0,160392847
2,628822657;2,798298627;0,294137342
-2,572275487;2,84416001;1,398465106
-3,901138008;1,614818984;0,539191137
2,363656524;2,202636283;2,915726016
-3,454589978;2,342237677;2,126878661
-2,383069295;1,461763191;1,189627339
-1,768040887;0,367672232;2,349494264
-1,645403676;0,328764543;1,927601286
3,210229072;1,914771185;0,20841627
-2,114458113;0,872685012;1,758086966
3,554249437;1,998139344;2,732286361
-4,27041915;0,707614261;1,45865896
1,530782321;0,693668014;2,327425809
4,085930279;1,38924477;2,776995758
3,297424288;0,544417471;0,899006982
1,972126995;1,757702662;2,407655208
-3,994601696;2,909978555;0,437531781
4,289301868;1,07661639;2,523415207
2,714407799;1,872211549;1,451045196
4,317152665;2,531113244;0,774604761
3,660047375;0,099848731;1,142492645
-3,30471569;2,357601747;0,319822788
-3,495168437;1,207719475;0,516832542
1,550758543;1,037364377;1,33177189
-3,270432723;2,316061085;2,304646302
2,706195476;1,655129165;1,792838665
-3,490360817;1,220363241;2,125089966
-2,72411078;2,728653024;0,875035185
-1,594762845;1,418491654;1,932737343
1,747242659;2,206041356;1,707295153
-1,284107384;2,450228162;1,861266444
-3,022928874;0,305645454;1,165363834
2,944758568;2,061693569;1,84712512
-3,81252933;0,553908872;0,366044728
2,840776895;2,914084527;0,309883658
-5,402830566;2,877441035;2,585678271
-3,613938868;1,509623604;1,881727781
-1,812885028;2,695844106;2,451717998
2,825270811;1,516325588;0,40857264
4,994574581;0,811971096;1,568202477
-2,536629033;2,662487051;2,006238514
-0,045079431;0,133355002;1,045776508
-2,404092609;2,371917303;2,310883791
2,249145975;2,348325629;0,912426849
-1,36245096;0,303207645;0,02584331
-2,420698574;1,843977777;1,382786359
-1,05364849;2,635229332;0,962095066
4,219713744;1,635112801;0,25798179
5,416823833;0,867266122;1,32708335
-3,016060571;2,290677289;1,880167729
-1,652207048;1,27522388;0,149247594
2,557498658;2,043200387;2,230970959
4,004522556;0,11582021;1,422102203
-3,563539981;2,354340081;2,384557921
-3,376880844;0,192420076;2,956692256
2,06668737;2,639839309;0,784643627
3,510793639;1,766156806;0,10849587
-2,040953549;2,140355728;0,93801287
3,310787927;2,970311953;2,683212565
-4,038070536;2,578046183;1,627156474
-2,451693639;0,925235847;2,913942305
-3,826802665;1,026988642;2,201538416
2,798056366;2,771244574;2,513346897
-2,259160621;2,424833072;0,200510304
-2,856477675;2,545049387;1,745629886
3,629690702;1,462162668;0,38258297
1,883287402;1,741222703;2,651984136
1,83440271;0,202428507;1,526070023
-2,073626619;1,030813213;0,326847728
-2,68235146;0,988518168;0,939812795
3,716934375;2,600855577;1,100812261
3,980897298;2,041733823;0,368530568
-2,881650565;1,960663936;0,093744101
-2,730504693;1,602777859;1,462874377
3,982318793;2,025832469;1,827771495
1,662634603;0,19995524;1,08209158
-4,268057767;0,883019849;0,563872421
2,436588071;0,926343108;1,305455486
-3,629649616;0,195091937;1,832820004
-3,167662964;0,635287003;2,871372015
-2,667626264;0,766218858;2,71994624
4,423160576;1,159302994;2,881473045
-2,27232032;2,942221319;2,232788403
-3,885991663;0,648946832;1,866752048
-4,760891795;0,918204645;1,327540372
0,773551993;1,024694063;0,807445329
-2,458037121;1,910587965;2,586603651
-4,781923219;1,960223265;1,584608804
2,888918447;1,166599643;1,06027078
-3,546774502;1,934445907;1,797947309
2,451172026;1,663808094;2,298038914
3,120526548;1,384474111;0,186961646
2,470922213;0,799582202;2,908460805
1,540384365;2,284768995;2,204435955
1,667738566;0,742318809;1,244108059
-3,525711108;2,043435308;2,212453264
-1,477590723;2,767038907;2,978263146
-1,344261618;2,184952586;0,749220321
-3,381920515;2,032657558;2,680043544
-2,655870834;1,622697709;1,764558683
-3,941811985;0,693994083;2,198938181
3,722026273;1,416527144;1,679080938
-2,750408967;1,810770503;1,04425595
-2,762650295;2,855930315;1,973821271
-2,914730821;1,36986578;1,679947169
-3,454085634;0,321872184;1,298907602
2,827841871;0,851340319;0,450678199
2,420349643;1,027182755;1,684260099
1,656750576;0,968685548;0,795802909
-4,515255974;0,987276558;1,815515049
-3,379311271;1,734460855;2,326564939
-4,203638089;2,383878758;0,384991829
3,206809109;2,866719601;2,450414532
-3,374077073;2,252223202;1,879942958
-2,505447087;2,712742437;0,771963276
3,577644645;1,96337015;0,926843206
1,642827218;2,433483456;0,985680021
-3,121281408;2,402614118;0,509504964
-2,782399911;2,856655957;0,510984413
-3,389570236;1,389253573;2,909023072
3,801066195;1,870925442;2,669599129
3,359521213;0,364767391;0,471554892
2,255704552;2,409348139;2,912817567
2,900951615;0,122077743;0,240206605
3,175139344;1,815889337;1,987892141
0,835122828;0,671736561;1,066051913
-2,689189339;1,846993986;2,357732908
3,276476357;2,599746816;0,948228148
1,451869174;2,814214053;2,707696825
-3,456861379;2,146621105;0,944053328
2,355074722;0,856208919;0,299025846
3,001840871;1,76601239;1,746507021
3,37810707;0,949579741;2,425629154
-2,438290022;0,420993905;0,142105151
-4,062490782;1,23470607;0,134574881
1,399281913;2,96950817;1,764953895
5,677443658;1,956679968;0,974460885
-1,523496758;0,921194743;1,819890514
2,71056521;2,308708433;0,446456308
4,591189109;2,979602691;0,212608934
-3,379457573;0,224950815;2,318807067
2,807048232;2,733555807;1,365096815
3,134117431;0,960498761;0,43032793
2,175527658;0,388465973;2,628271626
2,025015267;1,093593681;0,522308011
4,316835281;0,303841456;1,424183746
-2,040607752;1,772395026;2,48029925
-4,741176445;0,822520861;1,494338023
-3,768046195;0,665932239;0,744880213
1,668353833;1,031617877;0,299401638
4,529192912;2,813375408;1,279986058
-1,972373475;0,086684863;2,408622517
4,634432265;0,439847012;2,623132994
-2,624015112;0,906584139;0,260919828
3,02338476;1,550389212;0,586514608
-1,391801342;1,492320376;1,46855364
-2,482529144;2,262626413;0,920094758
-2,765731504;0,741560605;1,515858057
-3,687961128;0,950251802;2,702164973
1,622836215;0,288371946;1,044761722
3,366978903;0,199111891;0,393732281
-3,688540371;2,719565345;1,235318208
-1,694525306;1,213443477;2,892901024
-2,131889256;0,866247664;2,738854498
0,337568172;0,07763621;2,39965958
-3,769390695;1,89449522;1,283729326
3,393190656;2,901053257;2,815717413
2,254953449;2,0757707;1,769952401
-0,603017747;1,311214663;1,558961398
1,491580811;1,728690266;2,336245147
-2,886835484;0,875306466;1,715917948
3,592317387;2,487871584;2,486327032
-2,074083749;2,501474003;2,794132708
-3,469665941;1,87160248;0,576612959
1,918257804;1,953823882;1,983072997
2,213985034;2,418365959;1,563028213
3,922216449;2,34999626;2,269242308
1,849416135;2,513124721;0,784480622
-3,364638141;2,89157848;1,191705709
0,92574198;1,424666376;0,590453397
-2,573865337;1,07373319;1,268593012
-3,579230846;0,100872641;2,144533668
-2,8907541;2,905433334;1,106785279
-2,794278667;0,559637377;0,583934348
-2,146334044;2,347625499;0,212921591
2,471229864;0,522556663;1,435737342
-4,005322351;2,623142661;2,861699694
-1,009641836;1,791515327;2,080994923
-2,763752128;2,975247036;2,553618581
3,887357875;1,646877106;0,046104947
4,123481132;2,794752425;2,826270526
-3,804630967;2,353378891;1,024107576
-2,514560488;1,185578666;1,093257682
-3,20785358;1,587441967;2,408530138
-3,444927527;2,587912494;2,782669055
-2,450164807;2,559015579;0,293507517
1,473267916;1,680770942;1,741434113
3,63539264;2,479243548;1,923617204
3,595827108;1,185115909;1,885813693
3,066525795;0,736791925;0,279278367
1,900172545;2,013693118;2,204337102
-4,579633015;0,810645632;1,052404289
-2,881595527;2,116906501;2,176281734
-2,669544412;1,547017494;1,791137831
3,54989759;2,952570813;0,337091877
2,865082064;1,289962522;2,664933265
-3,642934354;1,797573487;0,736181333
-1,6233564;0,894192616;1,958846782
4,369176241;2,89488903;1,30103279
4,540697513;0,433824281;0,276007243
1,35610827;0,236907621;0,157476971
4,87390015;2,02745623;0,680724735
-4,015038466;0,401493392;0,308870267
3,052528235;2,098330202;1,552462054
-2,475588706;0,224445198;2,743175327
3,292999376;2,79532518;1,375927505
-4,921561584;2,741284646;1,397081152
-2,411751048;0,724812656;2,610144797
3,80628617;1,638433511;0,825448067
-2,497379572;0,797629165;1,813496861
-1,310723509;2,260371407;1,960527774
-2,921275852;2,732215533;0,770793677
-2,325910754;0,238415646;2,20317624
-2,709147019;1,847658532;2,743606516
-2,429767015;2,028411988;2,038994261
-5,33331548;2,803060172;0,349603571
-1,434248849;0,623423947;0,025830625
-2,976010592;0,456854043;0,662446782
-3,914726689;1,664202021;2,602210264
4,691052638;2,706090604;1,54903602
1,165052605;0,155707494;1,493227971
-3,179858497;2,40799421;0,659770124
3,334461263;1,902860515;0,875179041
-3,674685896;1,734664174;1,078541372
-3,808894864;2,113691125;1,436289428
-1,443606339;1,902389043;1,067051244
-3,306896773;0,02240417;0,537168946
2,195484165;0,967077821;0,62747823
-2,894247956;1,817335329;1,291708282
-4,808646607;0,584982784;2,965155388
4,017691558;1,877436713;0,94884185
2,658678916;1,749224785;1,831558011
2,840468743;0,435814693;2,045811985
4,128342336;0,12759023;1,135031188
2,868963384;2,845901817;0,422778211
3,952701684;0,866191839;0,187152832
-2,854076892;2,933226369;1,570810358
1,665983686;1,84401973;0,662048623
-3,863271863;1,314638228;2,010359342
-2,33664607;0,967588464;0,153748881
-1,949798305;2,798025606;0,900424326
-4,407150661;0,048151333;2,656234869
2,816301084;2,136880752;2,765113923
-3,596703639;0,800478076;1,826117917
5,104674643;0,901711705;2,262643578
2,590074205;0,772595399;2,030960135
1,946594854;1,675333082;2,159569502
-1,370866413;1,657163267;1,627027568
-1,91838707;0,647690327;0,203169091
2,084983177;2,120422504;1,776817182
-2,259164638;2,533968748;1,132840463
-2,434151097;2,293623156;0,863966129
2,586598416;0,634332922;0,557418351
-3,181970735;2,576816334;2,215017671
3,178094882;0,231001942;0,305954285
-2,94036233;1,385879183;2,543213504
-3,305729133;2,158375964;1,131467158
-3,318538013;1,162129506;0,470030282
-4,037856552;2,323286922;0,1745034
3,938274357;0,58080697;0,629862502
-2,456735489;0,229086603;0,526645874
-2,924494521;0,146049792;2,79416988
2,785878896;1,202113593;1,819663211
-3,078915841;2,979720843;0,441249848
3,923064455;2,310322252;1,80118653
-4,90285392;1,350731167;0,208786482
1,688359331;0,698708293;1,478696629
-3,223411595;1,035811624;0,831232705
-3,732498763;0,773452286;0,706700074
-2,483523375;2,128322716;0,559435654
1,891327017;0,568528509;1,803598788
-3,896317368;1,990275613;1,734155884
4,798918946;1,751717222;2,730603059
1,675562301;2,001098276;2,228032625
1,56399329;0,760904002;1,15827435
1,787792144;1,263262726;0,939705784
1,962489316;2,907216716;1,574433178
3,896105723;1,360727213;1,158661601
2,864258378;2,202350284;2,046880599
3,11553655;1,253463235;0,406028935
-3,004984199;1,824939773;2,289485585
2,355236833;1,467006679;2,338157512
-0,725057096;1,195651894;1,365481013
3,75613204;0,065181689;2,917374906
3,116207879;2,866103015;2,316343554
2,298171389;2,804974898;1,511901014
1,725275261;1,468922282;1,164238656
-3,820108107;0,364023835;1,807402482
3,67732948;1,208193923;2,737917816
-2,768124628;2,387889813;0,529533902
-1,857558286;2,725980218;0,07483562
-3,365703917;2,145717511;0,106466651
4,730968925;1,52676107;2,728529636
3,430329248;2,628057699;2,667012414
-5,220843678;1,547788655;1,598446963
-0,972374277;2,825135623;2,865230163
3,314422883;2,070213925;1,942432926
3,348184049;0,899944846;0,396410635
3,117700932;2,765873292;1,664059915
-4,962936917;1,14037878;2,052429595
2,494672604;2,438733498;0,230127238
3,244118164;0,820499041;2,065586294
4,931384843;2,240095272;0,118299885
1,72350538;2,969015473;0,181689276
2,969267815;0,207998503;1,744717534
-2,268017746;0,950862791;1,620605275
2,364745276;0,808635411;2,377347296
0,490214724;0,386663248;2,044197994
-4,038255697;2,214394466;0,176119283
4,89466314;1,839064912;0,133996321
-3,733570835;0,92274032;0,724130398
-4,871775043;0,971052417;1,04003386
3,757723053;2,187655332;0,380663969
4,120590055;1,834464706;0,368575884
-3,476656446;1,583136129;0,242197582
-2,130855327;0,467528089;2,17282307
-4,166697207;1,887839868;0,901085444
-2,561785748;1,66209421;2,016083439
2,834487368;0,154988393;0,884294826
3,189579873;2,569496906;2,368067267
-3,56492253;0,801716103;1,255505846
2,983846716;1,530537427;0,772655381
-2,89568996;0,767306276;1,794858992
-3,853460193;1,862762726;0,604525396
-2,334177872;2,999526481;0,816384801
2,965522395;1,40193011;0,23479263
2,197553349;2,080713588;1,873439987
2,707212618;0,622068731;2,793383331
-2,657654155;0,676532088;2,15071825
4,041751362;2,084940816;2,117577769
4,370858033;0,808405208;1,767226278
-2,696252437;1,616189391;2,919017158
2,877309521;2,539440979;2,93262268
3,9385115;0,435907048;2,233774894
-1,316012931;0,922861645;0,993645451
1,444984661;2,541028044;2,72300606
-3,463659167;2,376229916;2,721002453
2,587719682;0,910040487;0,535931925
-2,852604751;2,198599044;0,072633693
1,931016471;2,725121888;0,44274541
-3,269519375;2,762656935;0,172617975
3,975296945;2,205877998;0,50032124
-2,693487584;2,922183108;1,241089817
1,300414499;2,478665923;2,173268023
3,751435922;1,203557302;2,666164547
2,850817383;0,328282042;1,821942187
2,39992653;1,344899261;1,62682457
1,981050783;1,34912371;2,0952804
3,923350461;0,439364229;1,313832771
3,006611636;1,488170328;2,514617122
-3,37700164;1,829072449;1,351306825
3,034986243;2,827698247;0,983569866
-0,833685177;2,488856305;2,950163413
3,235949058;2,290451662;0,190575255
-2,871410396;2,771436881;0,612810243
-3,809904664;1,420015263;2,046568318
2,902571459;1,08185824;0,658961962
2,625805217;2,313105894;0,041545614
-4,125043478;1,091534528;2,296445488
-3,328627219;2,367411182;1,309823302
4,043042024;0,730703263;0,098976811
2,324858142;2,280451059;1,110852192
3,452478453;1,208612704;2,388387042
-3,092176592;0,771328388;2,363835921
-5,849869081;2,887398488;1,489519527
-4,060536158;0,301621636;0,414647881
3,459687567;0,091502359;1,570856033
3,158388408;2,298955044;1,674302221
4,217160253;1,926795255;2,342030905
2,701479384;0,019771647;2,798593617
-3,444799309;2,994244151;2,312835203
-2,591723412;0,114190194;0,689448167
3,853658957;2,075823177;1,686555921
1,387446109;0,339085868;0,545185671
5,081870241;0,761795718;2,004105093
-2,298954245;1,316703107;2,851216639
-1,776320066;1,066812742;2,933510967
-2,486498189;2,422920295;0,776251993
1,553288337;0,804619706;0,643465675
0,437319458;1,151574808;2,578168252
4,07723303;1,570485939;0,102561014
-3,576700047;2,23991192;0,790680787
-2,985796143;0,730752883;2,829655267
-4,11870568;2,326446735;1,639791536
-3,773364876;0,08360319;1,380601658
-2,809726171;0,273554299;2,176790562
-4,766546146;2,667115958;2,370829034
4,552883099;1,275113664;1,159988971
-3,869230023;0,414363972;1,282058102
4,856275447;1,961303716;0,561412323
-2,502614653;2,187633455;1,472645425
-2,644599161;2,024701059;1,84932631
-3,312306994;2,303874621;2,187380566
4,867492502;0,305500056;2,191467696
-2,829367696;1,498346223;0,755996937
